"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.457129708,-13.31141097,-19.33110311,0.1095464158,23.47119958
5.467188708,-7.192482803,-18.14364821,0.1663146937,19.51797735
5.477248708,-0.9474267641,-15.64674914,-0.3476304191,15.67926092
5.487307708,4.395161387,-12.1389764,-0.749683798,12.93190695
5.497366708,7.919654236,-8.120802548,-0.692573458,11.36433083
5.507425708,9.713949543,-4.132253614,-0.3917125779,10.56360613
5.517484708,10.61199825,-0.4135127521,0.1130956757,10.62065395
5.527543708,11.99764218,3.079896884,0.5953430325,12.40095222
5.537602708,14.37894181,6.480457998,0.9574938422,15.8008575
5.547662708,17.08159739,9.748487876,1.068540069,19.69659267
5.557721708,19.13582716,12.64717896,0.8627420515,22.95376528
5.567780708,20.14737441,14.4322649,0.2831116569,24.78481628
5.577839708,19.84313443,15.28305934,-0.4983517581,25.05135208
5.587898708,18.83405469,15.1229158,-1.259339393,24.18698274
5.597957708,17.5545389,14.08123199,-1.975244411,22.59080611
5.608016708,16.22711102,12.81024845,-2.233739875,20.79449906
5.618076708,14.81274089,11.26138184,-2.111385718,18.72682469
5.628135708,13.35134043,9.344462816,-1.772689844,16.39267232
5.638194708,11.95502767,7.271817825,-1.379093878,14.06072264
5.648253708,10.7566303,5.037407275,-0.851180352,11.90819363
5.658312708,9.590066339,2.806274673,-0.4290265846,10.00143058
5.668371708,8.399491956,0.754633466,-0.1351572204,8.434405981
5.678431708,7.375587192,-1.140511107,0.009088327289,7.463252281
5.688490708,6.300309961,-2.957371404,-0.004569599032,6.959883053
5.698549708,5.035410451,-4.759315453,-0.08575409532,6.929198781
5.708608708,3.587158629,-6.401252784,-0.310542115,7.344397909
5.718667708,1.658670747,-8.071630388,-0.7296945065,8.272536482
5.728726708,-0.6396617112,-9.568211786,-1.480103359,9.703120623
5.738786708,-3.541967546,-11.29642771,-2.472568229,12.09414762
5.748845708,-7.162086638,-13.64731947,-3.329863014,15.76809441
5.758904708,-11.56495056,-15.89283272,-3.619336442,19.98574015
5.768963708,-16.4030818,-18.33935101,-3.688149399,24.87961684
5.779022708,-20.87341149,-20.16662111,-3.53437289,29.23839438
5.789081708,-23.69072395,-21.16274107,-3.349536556,31.94262679
5.799140708,-23.22347762,-21.33265648,-3.15996924,31.69223171
5.809200708,-19.6724121,-20.74633746,-2.702450927,28.71789611
5.819259708,-13.4352281,-19.869489,-2.003515699,24.06898465
5.829318708,-6.493199081,-17.98015305,-1.497758442,19.17526579
5.839377708,-1.219263454,-14.8683444,-0.6850410748,14.93397301
5.849436708,1.937023648,-11.5649377,0.4025767046,11.73294134
5.859495708,4.429574005,-8.377062621,1.263986176,9.560019094
5.869555708,6.83469694,-4.933704566,1.570702165,8.574475395
5.879614708,9.374219881,-0.8103749728,1.310823542,9.500050755
5.889673708,12.19980031,3.2470986,0.8805316204,12.65520102
5.899732708,14.85341997,6.876187028,0.4346989685,16.37360669
5.909791708,16.85938682,10.13603373,-0.04480896771,19.67181007
5.919850708,18.15707576,12.56224815,-0.9213919634,22.09838098
5.929909708,18.54294755,14.38113685,-2.046686862,23.55518899
5.939969708,18.12843376,15.13111359,-3.114621159,23.81788349
5.950028708,16.91448396,14.72051743,-4.026381004,22.78168442
5.960087708,15.42904326,13.64132374,-4.494566976,21.0794265
5.970146708,14.09037002,12.14403541,-4.577152758,19.15636841
5.980205708,12.65450318,10.46311528,-4.261278859,16.96383594
5.990264708,11.23868879,8.404320586,-3.561513911,14.47843609
6.000323708,9.993670399,6.084386321,-2.561318437,11.9772099
6.010383708,8.888587571,3.677504543,-1.400884697,9.720777058
6.020443125,7.828608411,1.373946574,-0.5612666291,7.968052401
6.030502125,6.723805665,-0.732728042,-0.01216396272,6.763623361
6.040561125,5.692891259,-2.575818948,0.3894573069,6.260633445
6.050620125,4.510160916,-4.336282264,0.5846151459,6.283841996
6.060679125,2.995993432,-6.037246068,0.489399671,6.757501666
6.070739125,1.20584848,-7.669178814,0.1599283648,7.765046768
6.080798125,-0.9919102612,-9.103069873,-0.4531592131,9.168157959
6.090857125,-3.526426232,-10.49151053,-1.136206972,11.1264748
6.100916125,-6.210697289,-11.97595369,-1.991013182,13.63672839
6.110975125,-9.160136944,-13.33209023,-2.755183457,16.40864938
6.121034125,-11.83331554,-14.40866671,-3.266553456,18.9290096
6.131093125,-13.86734552,-15.36719843,-3.494995401,20.99211881
6.141153125,-15.31780116,-16.03994632,-3.410344675,22.43981642
6.151212125,-15.59170462,-16.12883336,-2.949625597,22.62610902
6.161271125,-14.33991749,-15.86322358,-2.4108152,21.51945924
6.171330125,-11.98535016,-15.61135711,-1.824596747,19.76593642
6.181389125,-8.745599175,-15.14920254,-1.320446305,17.54216124
6.191448125,-5.329230698,-14.10710943,-1.083524728,15.11903641
6.201507125,-2.719017551,-12.91411137,-1.005201275,13.23547349
6.211567125,-1.355088573,-11.51559538,-0.897330671,11.62972074
6.221626125,-0.6772353342,-10.24905105,-0.5349547434,10.28532312
6.231685125,-0.1278831379,-8.809004627,0.3003971958,8.815052756
6.241744125,0.9687871546,-6.92053699,1.252748412,7.099419649
6.251803125,3.456367525,-4.75358752,1.885560987,6.172391029
6.261862125,6.881635464,-1.755448744,2.0003009,7.37832709
6.271921125,10.5350945,1.601039566,1.925406253,10.82860716
6.281981125,13.87197417,4.871653329,1.935792078,14.82942901
6.292040125,16.73714259,8.146508662,2.084234172,18.73076553
6.302099125,18.94038397,11.02121798,1.953788638,22.00051547
6.312158125,20.23834539,13.25927719,1.585884168,24.24693969
6.322217125,20.57882876,14.91461225,0.8120905459,25.42819975
6.332276125,20.15230479,15.81540155,-0.1357752711,25.61758672
6.342335125,19.59422547,15.85059243,-1.007287561,25.22279882
6.352395125,18.5563178,15.20543054,-1.891697055,24.06492397
6.362454125,17.10880916,13.86670934,-2.36860298,22.14965595
6.372513125,15.34332893,12.00232697,-2.508971824,19.64099119
6.382572125,13.55422361,9.747064664,-2.386103697,16.8646298
6.392631125,11.65558474,7.028283632,-1.847195651,13.73541256
6.402690125,9.681308046,4.231798368,-1.248241378,10.63926452
6.412750125,7.659384143,1.463163391,-0.8560686243,7.844734925
6.422809125,5.823140911,-0.9405100197,-0.5751718926,5.926580117
6.432868125,4.325715761,-3.140220854,-0.3934661579,5.359815246
6.442927125,2.763262263,-5.385461032,-0.4461910862,6.069422983
6.452986125,0.7106882782,-7.637975732,-0.6562376904,7.698986883
6.463045125,-1.766584328,-9.728112668,-0.9917526788,9.936828954
6.473104125,-4.795947674,-11.97369666,-1.492653823,12.9845501
6.483164125,-8.652524366,-14.54672649,-2.163216022,17.06320407
6.493223125,-13.12358904,-16.95573958,-2.642079011,21.60338574
6.503282125,-17.21789949,-18.73675001,-2.555270662,25.57442613
6.513341125,-19.93808385,-19.72807993,-2.146004158,28.13058228
6.523400125,-20.86833376,-20.21231359,-1.677840405,29.10051758
6.533459125,-19.69610736,-20.17467623,-1.04015476,28.21411222
6.543518125,-16.8782055,-19.72494349,-0.4420079881,25.96425596
6.553578125,-12.88148157,-18.97306406,0.02013196349,22.9327306
6.563637125,-8.508974052,-17.35827827,0.2299066722,19.33301118
6.573696125,-5.119762384,-15.12402326,0.3934041774,15.97193831
6.583755125,-2.738387038,-12.89125929,0.4151815474,13.18543535
6.593814125,-0.894955532,-10.43308398,0.4042063236,10.47919698
6.603873125,1.35327886,-7.708352235,0.3172898018,7.832670724
6.613932125,4.335395241,-4.58421941,0.01143656909,6.309584003
6.623992125,7.566423939,-1.096356443,-0.2296289295,7.648888685
6.634051125,10.75400139,2.366019681,-0.1567726225,11.01231913
6.644110125,13.03089664,5.42397021,0.1562399411,14.11552801
6.654169125,14.51736762,8.105006295,0.5149818242,16.63461138
6.664228125,15.54535374,10.40210309,0.59658732,18.71410399
6.674287125,16.16205724,11.84133441,0.3808116138,20.03931916
6.684346125,16.48357691,12.64352562,-0.06382703662,20.77428992
6.694406125,16.72105339,13.19217805,-0.5597522002,21.30587972
6.704465125,16.36856218,13.31642086,-1.186291882,21.13443117
6.714524125,15.68377254,12.52180063,-1.927233508,20.16160809
6.724583125,14.52846797,11.04896536,-2.523044903,18.42611659
6.734642125,12.98743312,9.332187172,-2.750275304,16.22735809
6.744701125,11.37266604,7.251406365,-2.572973108,13.73100935
6.754760125,10.06215767,5.074040081,-2.238729304,11.48933456
6.764820125,9.063923349,3.089595076,-1.950384389,9.772630326
6.774879125,7.898537602,1.3439679,-1.767573531,8.204721942
6.784938125,6.634138028,-0.3486875957,-1.577205146,6.827953316
6.794997125,5.670139158,-1.835855561,-1.291988491,6.098366829
6.805056125,4.679559723,-3.063266233,-1.097359241,5.699655825
6.815115125,3.684214223,-4.087441138,-1.002560087,5.593365376
6.825174125,2.996157739,-5.061521777,-1.13120351,5.989623133
6.835234125,2.269812518,-6.141186174,-1.404930385,6.696271042
6.845293125,0.8360299239,-7.703122485,-1.492963725,7.890879719
6.855352125,-1.659844429,-9.465054622,-1.219525702,9.68656727
6.865411125,-4.851454707,-11.26173501,-0.6717480147,12.28065689
6.875470125,-8.589353387,-12.96483948,-0.08996409059,15.55223932
6.885529125,-12.43857604,-14.64423466,0.1484689915,19.21441713
6.895588125,-15.66328155,-16.05245469,0.297998668,22.43008011
6.905648125,-17.7035891,-17.0107572,0.5462521487,24.55771404
6.915707125,-18.41428542,-17.37883475,0.9019365227,25.33620521
6.925766125,-17.860091,-17.50280858,1.326629151,25.04178715
6.935825125,-15.63249362,-17.24767351,1.495941128,23.32584272
6.945884125,-11.95875001,-16.63269378,1.315347533,20.52774569
6.955943125,-8.147188693,-15.16545546,1.073579199,17.24877663
6.966002125,-4.943734295,-13.07573894,0.988591674,14.01402052
6.976062125,-2.553861483,-11.19749282,1.046193765,11.53258754
6.986121125,-0.1715021241,-9.330240633,1.008948755,9.38620162
6.996180125,2.046578542,-7.077666292,0.9474606049,7.428292231
7.006239125,4.083681378,-4.449357474,0.8019187295,6.092315585
7.016298125,6.060940155,-1.834314235,0.3059578979,6.339819754
7.026356583,7.788338052,0.5291431957,-0.5231837136,7.823804914
7.036415583,9.484365637,2.886797265,-1.338085016,10.00386233
7.046475583,11.06791384,5.023623633,-1.997928684,12.31776076
7.056534583,12.6316511,5.567136946,-2.391870513,14.00973475
7.066593583,13.29384827,6.482527912,-3.118044119,15.11528263
7.076652583,11.30717489,10.02611075,-2.306416088,15.2870748
7.086711583,10.03301865,8.337279335,-3.480266849,13.50125725
7.096770583,8.946808298,7.4234104,-4.476489725,12.45758247
7.106829583,7.542057422,7.333870817,-4.688243716,11.51728789
7.116889583,6.511709611,6.473571732,-4.590758352,10.26569799
7.126948583,5.698059028,5.243421639,-3.776801959,8.615426874
7.137007583,4.712143917,4.255528123,-2.974604902,7.0115686
7.147066583,3.692577788,3.194285379,-2.214645208,5.361272535
7.157125583,2.8780969,2.399157606,-1.517809714,4.04266562
7.167184583,2.633903434,1.892353697,-1.058703883,3.411642379
7.177243583,2.64206527,1.292962053,-0.7575863099,3.037465519
7.187303583,2.481586097,0.9296821457,-0.8026917315,2.768915395
7.197362583,2.173076474,0.6633040506,-0.941212855,2.459291619
7.207421583,1.880118399,-0.03669186294,-1.067297536,2.162247792
7.217480583,1.363075723,-0.7140496963,-1.09529225,1.888784665
7.227539583,0.64536567,-1.000018303,-0.7596620715,1.411956061
7.237598583,-0.008990094066,-1.314477468,-0.5361224324,1.419633438
7.247657583,-0.3593008769,-1.878978776,-0.2753214115,1.932733878
7.257717583,-0.7682397906,-2.218896718,0.432308042,2.387589844
7.267776583,-1.473500245,-2.337950706,0.8198381066,2.882594491
7.277835583,-1.929383968,-2.460872043,1.175283914,3.340614612
7.287894583,-1.913666945,-2.425392893,1.250985476,3.333109137
7.297953583,-1.209007292,-2.489361432,1.0287217,2.95243752
7.308012583,-0.1275575942,-2.717452544,0.00004443883896,2.720444683
7.318071583,-0.08819750056,-2.764623787,-0.8859870726,2.904461495
7.328131583,-0.3732292369,-1.817246212,0.9104833978,2.066558462
7.338190583,-0.6377072793,-0.6398555464,1.994712131,2.189740208
7.348249583,-0.8407832716,-0.3155180955,1.210259035,1.507048476
7.358308583,-0.7143810873,-0.5751935273,0.3145217299,0.9695936522
7.368367583,-0.3094504398,-0.5180919582,0.1554768795,0.6231788763
7.378426583,0.07355519548,-0.08603359222,0.1863045698,0.2179943543
7.388485583,0.3891984214,0.06600863278,0.2568120503,0.470940527
7.398544583,0.3134534436,0.3086283213,0.1613743812,0.4685575663
7.408604583,-0.0721743755,0.716148262,0.461899631,0.8552360743
7.418663583,-0.1669080399,0.9305709225,1.075095967,1.43166053
7.428722583,0.04059531793,0.9256867433,1.226731811,1.537340191
7.438781583,0.2154793985,0.637838257,0.9267240393,1.145463425
7.448840583,0.5616017476,0.3820716888,0.7509649229,1.012582645
7.458899583,0.8497855718,0.3482952476,0.7474027991,1.184084474
7.468958583,0.8086029741,0.2395838141,0.6143540847,1.043393557
7.479018583,0.646180845,0.1158555615,0.3872072983,0.7621690675
7.489077583,0.228455978,0.1748077744,0.3280644661,0.4363211957
7.499136583,-0.3513360921,0.4963034785,0.3311909723,0.6924172532
7.509195583,-0.8445520214,0.875979563,0.4904059768,1.311909423
7.519254583,-1.0233006,1.008999041,0.6497016728,1.577128862
7.529313583,-1.042882633,0.8099405247,0.6890850091,1.489444859
7.539372583,-0.6112752333,0.2671358943,0.9123784804,1.13024488
7.549432583,-0.1890439538,-0.2826345241,1.153139339,1.202227194
7.559491583,0.2241185135,-0.5126341671,1.158131107,1.286192271
7.569550583,0.3563693753,-0.5910909373,0.8356466389,1.083832521
7.579609583,0.4723825192,-0.3080985636,0.4624533623,0.7293374265
7.589668583,0.3507085396,0.02666739643,0.4649419373,0.5829911105
7.599727583,-0.07216486464,0.1908618897,0.3531373268,0.4078504631
7.609786583,-0.3511542436,0.3601978397,0.2032117939,0.5425373902
7.619846583,-0.3371244344,0.5091708612,0.08849234641,0.6170403112
7.629905583,-0.2006508779,0.521555264,-0.02259598017,0.5592774325
7.639964583,-0.1406465133,0.4163404655,0.03424363375,0.4407873086
7.650023583,-0.1338734276,0.2470606488,0.0294079864,0.2825347562
7.660082583,-0.01509074997,-0.09885887504,-0.008051031232,0.1003275985
7.670141583,0.06305326726,-0.1385181999,-0.1911326158,0.2443249538
7.680200583,0.1637718127,0.06484445214,-0.3842158628,0.4226675275
7.690259583,0.3113974895,0.1425252968,-0.3757087487,0.5083688824
7.700319583,0.2140164252,0.2248657876,-0.3463855469,0.4651350339
7.710378583,-0.07337027729,0.5462199891,-0.3105339289,0.6325905429
7.720437583,-0.03480935186,0.575484134,-0.2844652873,0.6428951541
7.730496583,0.06328792334,0.04219058454,-0.2678018922,0.2783940734
7.740555583,-0.140254823,-0.1695534664,-0.2373829222,0.3236826302
7.750614583,-0.3561643573,-0.03511720777,-0.2815843642,0.4553855749
7.760673583,-0.4642776205,-0.03630594671,-0.2904294473,0.5488361272
7.770732583,-0.266466315,-0.001184645891,-0.2338745928,0.3545462249
7.780792583,-0.0344832965,0.05556082785,-0.3276879054,0.3341488691
7.790851583,0.09382025622,0.06791424036,-0.2871859968,0.3096617207
7.800910583,0.09230882406,0.06423692644,-0.25438721,0.2781369345
7.810969583,0.1760585669,-0.002473956943,-0.2709623122,0.3231459641
7.821028583,0.1192082088,-0.1070759672,-0.2630942988,0.3080494601
7.831087583,-0.4176367933,0.1686769688,-0.4369016147,0.627499348
7.841146583,-0.3991076247,0.3535460472,0.08283282638,0.539576668
7.851206583,0.0160511186,-0.04508846462,0.192927711,0.198775526
7.861265583,0.2416065853,0.2092268246,0.5340981263,0.6224230191
7.871324583,0.1243019376,0.520003413,0.5281310427,0.7515164133
7.881383583,-0.2745134725,0.6223226702,0.2146816921,0.7132540791
7.891442583,0.1424855357,0.267768563,0.01748843729,0.3038222781
